name,latitude,longitude,is_closed,zipcode,city,state,price,rating,url,review_count,transactions,category,id
Sister House Thai Fusion,34.43398063,-118.5296543,False,91350.0,Santa Clarita,CA,$$,4.5,https://www.yelp.com/biz/sister-house-thai-fusion-santa-clarita?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,371,"['delivery', 'pickup']","thai,seafood",5fFVsWFeGUdl3_i9O6vYvg
Red Lobster,34.42138,-118.58323999999999,False,91355.0,Valencia,CA,$$,3.5,https://www.yelp.com/biz/red-lobster-valencia?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,284,"['delivery', 'pickup']","seafood,tradamerican",Sx2IGEYpxATMwMEmgoHGQg
Rustic Burger,34.43086296,-118.5558858,False,91355.0,Santa Clarita,CA,$$,4.0,https://www.yelp.com/biz/rustic-burger-santa-clarita?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,617,['delivery'],"burgers,newamerican",W0HbLIPUUQbv9Kp5NEmqRw
Marston's,34.43202667,-118.5551868,False,91355.0,Valencia,CA,$$,3.5,https://www.yelp.com/biz/marstons-valencia?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,552,"['delivery', 'pickup']","breakfast_brunch,newamerican",vLyy4VAloHjVS_LYUhr2dQ
El Sushi Loco - Sushi y Mariscos Downey,33.932809999999996,-118.13861000000001,False,90241.0,Downey,CA,$$,3.5,https://www.yelp.com/biz/el-sushi-loco-sushi-y-mariscos-downey-downey-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,466,['pickup'],"mexican,sushi,seafood",kMlnPrK-D9_UBRh6mHUvuA
Mariscos Choix,33.94170721,-118.13655940000001,False,90241.0,Downey,CA,$$,4.0,https://www.yelp.com/biz/mariscos-choix-downey?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,399,['pickup'],"seafood,mexican",Sb_P6HeZ7Sf_2q1VLAg3zw
La Perla Del Mar,33.91791,-118.13891000000001,False,90242.0,Downey,CA,$$,3.0,https://www.yelp.com/biz/la-perla-del-mar-downey?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,89,[],"mexican,seafood",9SKKUyHbhKW8cUTKpe94uA
Tacos Baja,33.91652929999999,-118.1383551,False,90242.0,Downey,CA,$,3.5,https://www.yelp.com/biz/tacos-baja-downey?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,199,[],"seafood,tacos",k6GZ3IHV9QKUdSLevR-b8g
Lazy Dog Restaurant & Bar,33.92178796,-118.1336577,False,90242.0,Downey,CA,$$,4.0,https://www.yelp.com/biz/lazy-dog-restaurant-and-bar-downey?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,688,['pickup'],"newamerican,comfortfood,burgers",3koCc0K6LMvOfcAYnKVTog
Gaucho Grill Argentine Steakhouse,33.9213862,-118.13210910000001,False,90242.0,Downey,CA,$$,4.0,https://www.yelp.com/biz/gaucho-grill-argentine-steakhouse-downey-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,907,"['restaurant_reservation', 'pickup']","steak,argentine,bars",BP6Ns5d3jyans043uzciLg
California Fish Grill,33.9227596,-118.12862209999999,False,90242.0,Downey,CA,$$,3.5,https://www.yelp.com/biz/california-fish-grill-downey-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,295,[],"seafood,fishnchips",JNNKQxoXNoVTHDOCfV-Hlg
Benihana,33.92267509,-118.12931699999999,False,90242.0,Downey,CA,$$$,2.5,https://www.yelp.com/biz/benihana-downey?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1045,[],"sushi,teppanyaki,seafood",RzFNvuc4BkrprK_dW4vj_A
Johnny Carino's,33.927209999999995,-118.12785500000001,False,90242.0,Downey,CA,$$,2.5,https://www.yelp.com/biz/johnny-carinos-downey-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,450,[],"italian,sportsbars",nj2oHHKHF1pn8i6QsTCGag
Neno's Norooz,33.79031754,-118.27421570000001,False,90744.0,Wilmington,CA,$$,4.0,https://www.yelp.com/biz/nenos-norooz-wilmington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,151,"['delivery', 'pickup']","persian,italian",SKqfCvLhVDI1-dg9PDguwA
Bonello's New York Pizza,33.80317,-118.32025,False,90717.0,Lomita,CA,$$,4.0,https://www.yelp.com/biz/bonellos-new-york-pizza-lomita?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,189,[],"pizza,italian",yt2CLImZepNKzBofaKCbgQ
Alfredo's Restaurant,33.7893951,-118.3251976,False,90717.0,Lomita,CA,$$,4.0,https://www.yelp.com/biz/alfredos-restaurant-lomita-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,256,"['delivery', 'pickup']","mexican,bars,breakfast_brunch",ec7gZRYLgCGgmeL_jByniA
Palos Verdes Bowl,33.80179521,-118.32823629999999,False,90505.0,Torrance,CA,$,3.0,https://www.yelp.com/biz/palos-verdes-bowl-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,141,[],"bowling,bars,venues",EiN7yO0-XkLQw8YfSKjxvA
Veggie Grill,33.79115022,-118.32894270000001,False,90505.0,Torrance,CA,$$,4.0,https://www.yelp.com/biz/veggie-grill-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,636,"['delivery', 'pickup']","vegetarian,newamerican",_XRKbrp7FKZprP1vMoMzNw
FishBonz Casual Seafood Grill,33.792441600000004,-118.3294981,False,90505.0,Torrance,CA,$$,4.0,https://www.yelp.com/biz/fishbonz-casual-seafood-grill-torrance-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,605,[],seafood,xUGWFxlErwAU_IE_vtEdFw
Fanoos Grill,33.793800299999994,-118.330277,False,90505.0,Torrance,CA,$$,4.0,https://www.yelp.com/biz/fanoos-grill-torrance-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,408,"['delivery', 'pickup']","mideastern,persian",LAkyXAcXKdn87jma6ueNwg
Mama Says,33.79166653,-118.3302416,False,90505.0,Torrance,CA,$,4.5,https://www.yelp.com/biz/mama-says-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,382,['pickup'],"salad,italian,wraps",DueHjfHDrppkq2ZQLg-8AQ
Rubio's Coastal Grill,33.79326424,-118.33088490000002,False,90505.0,Torrance,CA,$,3.5,https://www.yelp.com/biz/rubios-coastal-grill-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,140,['delivery'],"mexican,seafood,salad",jR96PH7csEpk2eKmhmzhfQ
Mimi's Cafe,33.793883,-118.33101,False,90505.0,Torrance,CA,$$,3.0,https://www.yelp.com/biz/mimis-cafe-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,449,[],"tradamerican,breakfast_brunch,french",7w5btULb26b5-9gLSoL_UA
Daphne's California Greek,33.792449299999994,-118.33237749999999,False,90505.0,Torrance,CA,$,3.0,https://www.yelp.com/biz/daphnes-california-greek-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,152,"['delivery', 'pickup']","greek,mediterranean",IIihSSVlCjw7DbxpvlWnJA
Shrimp By You,33.79367435,-118.3336577,False,90505.0,Torrance,CA,$$,4.5,https://www.yelp.com/biz/shrimp-by-you-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,435,"['delivery', 'pickup']","cajun,seafood,bars",856Y-Ld3A2aVdOk5nfX1zA
The San Franciscan,33.82168,-118.32948,False,90505.0,Torrance,CA,$$,4.0,https://www.yelp.com/biz/the-san-franciscan-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,710,[],"karaoke,tradamerican,steak",RD0qD17VxH9vvPblYYkL2g
Domenick's Pizza House,33.761788,-118.310875,False,90275.0,Rancho Palos Verdes,CA,$$,4.0,https://www.yelp.com/biz/domenicks-pizza-house-rancho-palos-verdes-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,102,[],"pizza,italian,pastashops",MIDPwMGahl7QkLSfnJDjhA
Big Nick's Pizza,33.75416,-118.29191000000002,False,90731.0,San Pedro,CA,$$,4.0,https://www.yelp.com/biz/big-nicks-pizza-san-pedro?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,447,"['delivery', 'pickup']","pizza,italian,sandwiches",uQwSAGy7Tg5GguqVvQrIPw
Hank's Italian Restaurant,33.804246,-118.351644,False,90505.0,Torrance,CA,$$,3.0,https://www.yelp.com/biz/hanks-italian-restaurant-torrance-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,84,['pickup'],"pizza,italian,vegetarian",SfBux6exGkBQwrLUUmT7ww
Aristo Cafe,33.804,-118.35186999999999,False,90505.0,Torrance,CA,$$,4.5,https://www.yelp.com/biz/aristo-cafe-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,565,[],"mideastern,greek,mediterranean",5Nl2NM8VV93O-JNdAt_t9g
Saffron Food Mart,33.805774,-118.35236979999999,False,90505.0,Torrance,CA,$,5.0,https://www.yelp.com/biz/saffron-food-mart-torrance-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,40,[],"healthmarkets,persian,intlgrocery",5Ao9S6fPXVE4MV_V1OHXMg
Chicken Maison,33.806788,-118.354867,False,90505.0,Torrance,CA,$$,4.5,https://www.yelp.com/biz/chicken-maison-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,638,"['delivery', 'pickup']","mideastern,greek,mediterranean",3Q14-C_JLb2iI8G301YA9g
Bluesalt Fish Grill,33.81592178,-118.3519135,False,90505.0,Torrance,CA,$$,4.5,https://www.yelp.com/biz/bluesalt-fish-grill-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,355,[],seafood,S4PAlRuCS12HYxcuLZgdBg
Think Prime,33.74838,-118.30986000000001,False,90275.0,Rancho Palos Verdes,CA,$$$,3.0,https://www.yelp.com/biz/think-prime-rancho-palos-verdes?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,295,[],"steak,seafood",Li9hcgJtz3A7gfqihqo3yA
Black Angus Steakhouse,33.83136463,-118.3454402,False,90503.0,Torrance,CA,$$,3.5,https://www.yelp.com/biz/black-angus-steakhouse-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,470,[],"steak,sportsbars,tradamerican",T6V_pQcH2LUxeCvt6rZ_Sw
Dave & Buster's,33.8281581,-118.35178729999998,False,90503.0,Torrance,CA,$$,3.0,https://www.yelp.com/biz/dave-and-busters-torrance-4?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,144,[],"arcades,tradamerican,bars",bJG_W3AdtM28hn4ZxwJzzg
Vegas Seafood Buffet,33.8315468,-118.34720790000002,False,90503.0,Torrance,CA,$$,3.0,https://www.yelp.com/biz/vegas-seafood-buffet-torrance-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,677,[],"buffets,seafood,chinese",qdKN8M0u7Y0r1ThYzo8bgw
BJ's Restaurant & Brewhouse,33.832377,-118.347349,False,90503.0,Torrance,CA,$$,3.0,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1034,['delivery'],"pizza,newamerican,breweries",BSuQI44gJqNbKXjjN7hK6w
STACKED: Food Well Built,33.832874,-118.347558,False,90503.0,Torrance,CA,$$,3.5,https://www.yelp.com/biz/stacked-food-well-built-torrance-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1050,"['delivery', 'pickup']","burgers,pizza,wine_bars",NHcwsM9gHII6dv-YHuYMvQ
Lazy Dog Restaurant & Bar,33.833502,-118.347227,False,90503.0,Torrance,CA,$$,3.5,https://www.yelp.com/biz/lazy-dog-restaurant-and-bar-torrance-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1058,"['delivery', 'pickup']","newamerican,burgers,comfortfood",dHjbC6-exKY8Hqo_Fa_arQ
RA Sushi Bar Restaurant,33.833527000000004,-118.347473,False,90503.0,Torrance,CA,$$,3.0,https://www.yelp.com/biz/ra-sushi-bar-restaurant-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,876,"['delivery', 'pickup']","japanese,sushi,cocktailbars",zRM4Btb0r8l4Ojp1PYsM3g
Outback Steakhouse,33.833068,-118.34806499999999,False,90503.0,Torrance,CA,$$,2.5,https://www.yelp.com/biz/outback-steakhouse-torrance-6?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,164,[],steak,iy6_r6QvvV2Xmgv_orGyEA
Chili's,33.82758,-118.35322,False,90503.0,Torrance,CA,$$,2.5,https://www.yelp.com/biz/chilis-torrance-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,322,[],"tradamerican,tex-mex,bars",bZYu_ZuLcSJH13cfPM0mIQ
Hey 19 Public House,33.8168873,-118.362153,False,90505.0,Torrance,CA,$$,4.0,https://www.yelp.com/biz/hey-19-public-house-torrance-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,581,"['delivery', 'pickup', 'restaurant_reservation']","newamerican,comfortfood,cocktailbars",U2X4wEd0oeMG8HeOjcdN3g
Pappy's Seafood,33.738718,-118.283728,False,90731.0,San Pedro,CA,$$,4.0,https://www.yelp.com/biz/pappys-seafood-san-pedro?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,261,"['delivery', 'pickup']","seafood,newamerican,bars",8ADyD4soL4oH7ZV2HQuf8Q
Jack's Pizza and Subs,33.81205495,-118.36744640000002,False,90505.0,Torrance,CA,$,4.5,https://www.yelp.com/biz/jacks-pizza-and-subs-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,172,[],"pizza,sandwiches,italian",4qzepJPo3WfwM0PRhg7hcg
Omelette & Waffle Shop,33.73453,-118.29254499999999,False,90731.0,San Pedro,CA,$$,4.0,https://www.yelp.com/biz/omelette-and-waffle-shop-san-pedro-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,824,[],"breakfast_brunch,newamerican,cafes",udlRwNdRomyfk7XmNEkBTA
Curry House,33.83684851,-118.35485,False,90503.0,Torrance,CA,$$,4.0,https://www.yelp.com/biz/curry-house-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,563,"['delivery', 'pickup']","seafood,japacurry",b1jiF0yV2WEms5FttQcRZg
Red Lobster,33.836165,-118.35658799999999,False,90503.0,Torrance,CA,$$,3.0,https://www.yelp.com/biz/red-lobster-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,364,"['delivery', 'pickup']","seafood,tradamerican",BCxyW-Umig6bimtdC0oShA
Elephant Bar Restaurant,33.8366865,-118.356568,False,90503.0,Torrance,CA,$$,3.0,https://www.yelp.com/biz/elephant-bar-restaurant-torrance?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,676,"['delivery', 'pickup']","bars,newamerican",AUgdR0c-VASGBmufylk4VA
San Pedro Fish Market and Restaurant,33.733428,-118.277372,False,90731.0,San Pedro,CA,$$,3.5,https://www.yelp.com/biz/san-pedro-fish-market-and-restaurant-san-pedro?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1314,['pickup'],"seafood,seafoodmarkets,karaoke",#NAME?
Mama Terano,33.76926272,-118.36839340000002,False,90274.0,Rolling Hills Estates,CA,$$,4.0,https://www.yelp.com/biz/mama-terano-rolling-hills-estates?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,181,[],"italian,desserts,salad",Tr6W1Ciezmy7gp11uGqgIA
The Appetizer,33.77026,-118.37019699999999,False,90274.0,Rolling Hills Estates,CA,$$,4.0,https://www.yelp.com/biz/the-appetizer-rolling-hills-estates?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,206,"['delivery', 'pickup']","italian,delis,pizza",NJLqFkV65_40Bwh29PyVJA
Rubio's,33.77215,-118.37331999999999,False,90274.0,Rolling Hills Estates,CA,$,3.5,https://www.yelp.com/biz/rubios-rolling-hills-estates?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,57,['delivery'],"mexican,seafood,salad",ppTMoHBEIdAZX16vuGZkWQ
Chicken Maison,33.775169299999995,-118.3753787,False,90274.0,Rolling Hills Estates,CA,$,4.5,https://www.yelp.com/biz/chicken-maison-rolling-hills-estates?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,317,[],"mediterranean,mideastern,greek",g0ppR1wMKRbdKfY10zcr6A
Yum Thai Bistro,33.816163,-118.37751899999999,False,90277.0,Redondo Beach,CA,$$,4.0,https://www.yelp.com/biz/yum-thai-bistro-redondo-beach?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,407,"['delivery', 'pickup']","thai,seafood,noodles",1Bs9tQrQHPvhxsZP1rzsLg
La Zeez Pita Grill,33.837959999999995,-118.36573,False,90503.0,Torrance,CA,$$,4.0,https://www.yelp.com/biz/la-zeez-pita-grill-torrance-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,324,"['delivery', 'pickup']","mediterranean,mideastern,salad",6KeH2K-V6h0XoSOlL3J9AA
Nazelie's Lebanese Cafe,33.72671641,-118.2880267,False,90731.0,San Pedro,CA,$$,4.0,https://www.yelp.com/biz/nazelies-lebanese-cafe-san-pedro?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,298,[],"lebanese,mediterranean,armenian",xikVdp961pVF2ESTuSXhwg
Fu Yuan Low,33.774255,-118.377448,False,90274.0,Rollng Hills Estates,CA,$$,3.5,https://www.yelp.com/biz/fu-yuan-low-rollng-hills-estates?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,149,"['delivery', 'pickup']","chinese,cocktailbars,seafood",Qf76uxcVwRnNaAkCMKolrA
Alea Cafe Long Beach,33.832084,-118.21806399999998,False,90810.0,Long Beach,CA,$,3.5,https://www.yelp.com/biz/alea-cafe-long-beach-long-beach?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,62,[],"burgers,newamerican,breakfast_brunch",tbD8Hal4qU6KoOhLSGTnQA
22nd St Landing Seafood Grill & Bar,33.72511188,-118.28067879999999,False,90731.0,San Pedro,CA,$$,3.5,https://www.yelp.com/biz/22nd-st-landing-seafood-grill-and-bar-san-pedro-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,381,[],"seafood,wine_bars,venues",slisoI3QDCV6QX85Yg_NPA
Sorrento's Restaurant,33.7231827,-118.31233759999999,False,90732.0,San Pedro,CA,$$,4.0,https://www.yelp.com/biz/sorrentos-restaurant-san-pedro?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,341,[],"pizza,italian,sandwiches",GtCLJeocUfKol4GtPazAew
Rock & Brews - Redondo Beach,33.81856349,-118.3836808,False,90277.0,Redondo Beach,CA,$$,3.5,https://www.yelp.com/biz/rock-and-brews-redondo-beach-redondo-beach-3?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,806,"['delivery', 'pickup']","newamerican,burgers,beerbar",SFwfENwN9WVRgP1mA4aNZg
Buca di Beppo Italian Restaurant,33.819030700000006,-118.383896,False,90277.0,Redondo Beach,CA,$$,3.0,https://www.yelp.com/biz/buca-di-beppo-redondo-beach-4?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,531,['pickup'],italian,ZDXhjUl-blXQYg71St4ljQ
The Bull Pen,33.8187506,-118.3851383,False,90277.0,Redondo Beach,CA,$$,4.0,https://www.yelp.com/biz/the-bull-pen-redondo-beach?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,277,[],"steak,bars,seafood",1Q9StN24nFr4L7cvV3hNEw
Bettolino Kitchen,33.8166667,-118.38516090000002,False,90277.0,Redondo Beach,CA,$$,4.5,https://www.yelp.com/biz/bettolino-kitchen-redondo-beach-3?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,336,"['delivery', 'pickup']","italian,beer_and_wine",lMI13qDgx2ZZJ8TDYa41-Q
